timestamp,instrument_token,last_traded_price
09:21:48,12806658,1095.07
09:21:49,12806658,1006.6
09:21:50,12806658,1083.78
09:21:51,12806658,1077.25
09:21:52,12806658,1089.84
09:21:53,12806658,1085.83
09:21:54,12806658,1063.54
09:21:55,12806658,1010.22
09:21:56,12806658,1022.56
09:21:57,12806658,1098.93
09:21:58,12806658,1064.8
09:21:59,12806658,1043.2
09:22:00,12806658,1019.66
09:22:01,12806658,1007.76
09:22:02,12806658,1051.26
09:22:03,12806658,1015.34
09:22:04,12806658,1043.29
09:22:05,12806658,1095.41
09:22:06,12806658,1056.8
09:22:07,12806658,1049.4
09:22:08,12806658,1042.7
09:22:09,12806658,1052.71
09:22:10,12806658,1062.26
09:22:11,12806658,1081.97
09:22:12,12806658,1041.49
09:22:13,12806658,1047.31
09:22:14,12806658,1067.46
09:22:15,12806658,1060.23
09:22:16,12806658,1035.42
09:22:17,12806658,1023.15
09:22:18,12806658,1088.66
09:22:19,12806658,1080.49
09:22:20,12806658,1086.73
09:22:21,12806658,1082.28
09:22:22,12806658,1039.49
09:22:23,12806658,1011.23
09:22:24,12806658,1097.36
09:22:25,12806658,1022.64
09:22:26,12806658,1070.97
09:22:27,12806658,1018.05
09:22:28,12806658,1089.94
09:22:29,12806658,1057.39
09:22:30,12806658,1024.79
09:22:31,12806658,1040.21
09:22:32,12806658,1096.48
09:22:33,12806658,1077.4
09:22:34,12806658,1099.58
09:22:35,12806658,1024.54
09:22:36,12806658,1041.7
09:22:37,12806658,1015.33
09:22:38,12806658,1070.59
09:22:39,12806658,1043.26
09:22:40,12806658,1008.65
09:22:41,12806658,1023.72
09:22:42,12806658,1077.39
09:22:43,12806658,1001.01
09:22:44,12806658,1017.25
09:22:45,12806658,1048.41
09:22:46,12806658,1069.41
09:22:47,12806658,1009.02
09:22:48,12806658,1008.01
09:22:49,12806658,1090.0
09:22:50,12806658,1042.31
09:22:51,12806658,1077.04
09:22:52,12806658,1025.98
09:22:53,12806658,1026.11
09:22:54,12806658,1064.72
09:22:55,12806658,1000.86
09:22:56,12806658,1059.82
09:22:57,12806658,1015.27
09:22:58,12806658,1001.93
09:22:59,12806658,1006.07
09:23:00,12806658,1057.93
09:23:01,12806658,1039.92
09:23:02,12806658,1052.41
09:23:03,12806658,1029.54
09:23:04,12806658,1055.18
09:23:05,12806658,1079.79
09:23:06,12806658,1094.64
09:23:07,12806658,1059.52
09:23:08,12806658,1008.04
09:23:09,12806658,1082.61
09:23:10,12806658,1021.36
09:23:11,12806658,1035.87
09:23:12,12806658,1000.92
09:23:13,12806658,1055.09
09:23:14,12806658,1099.5
09:23:15,12806658,1079.57
09:23:16,12806658,1001.34
09:23:17,12806658,1036.97
09:23:18,12806658,1062.94
09:23:19,12806658,1027.91
09:23:20,12806658,1021.2
09:23:21,12806658,1067.13
09:23:22,12806658,1048.6
09:23:23,12806658,1036.88
09:23:24,12806658,1053.98
09:23:25,12806658,1092.03
09:23:26,12806658,1003.1
09:23:27,12806658,1046.5
09:23:28,12806658,1086.37
09:23:29,12806658,1055.3
09:23:30,12806658,1025.94
09:23:31,12806658,1039.23
09:23:32,12806658,1017.56
09:23:33,12806658,1065.89
09:23:34,12806658,1061.72
09:23:35,12806658,1028.05
09:23:36,12806658,1003.0
09:23:37,12806658,1009.0
09:23:38,12806658,1015.49
09:23:39,12806658,1091.3
09:23:40,12806658,1015.04
09:23:41,12806658,1063.87
09:23:42,12806658,1037.73
09:23:43,12806658,1089.07
09:23:44,12806658,1035.0
09:23:45,12806658,1070.73
09:23:46,12806658,1036.94
09:23:47,12806658,1005.42
09:23:48,12806658,1068.99
09:23:49,12806658,1004.47
09:23:50,12806658,1033.45
09:23:51,12806658,1092.66
09:23:52,12806658,1051.33
09:23:53,12806658,1067.76
09:23:54,12806658,1002.48
09:23:55,12806658,1043.93
09:23:56,12806658,1050.45
09:23:57,12806658,1070.22
09:23:58,12806658,1015.83
09:23:59,12806658,1023.78
09:24:00,12806658,1008.75
09:24:01,12806658,1025.41
09:24:02,12806658,1049.56
09:24:03,12806658,1033.86
09:24:04,12806658,1088.33
09:24:05,12806658,1071.46
09:24:06,12806658,1061.01
09:24:07,12806658,1058.23
09:24:08,12806658,1054.28
09:24:09,12806658,1067.55
09:24:10,12806658,1008.87
09:24:11,12806658,1086.25
09:24:12,12806658,1069.64
09:24:13,12806658,1025.71
09:24:14,12806658,1081.96
09:24:15,12806658,1084.2
09:24:16,12806658,1027.76
09:24:17,12806658,1030.03
09:24:18,12806658,1070.04
09:24:19,12806658,1095.74
09:24:20,12806658,1023.92
09:24:21,12806658,1084.29
09:24:22,12806658,1057.86
09:24:23,12806658,1087.27
09:24:24,12806658,1098.8
09:24:25,12806658,1019.04
09:24:26,12806658,1085.11
09:24:27,12806658,1099.58
09:24:28,12806658,1012.81
09:24:29,12806658,1046.27
09:24:30,12806658,1026.3
09:24:31,12806658,1084.16
09:24:32,12806658,1025.95
09:24:33,12806658,1010.23
09:24:34,12806658,1051.3
09:24:35,12806658,1057.98
09:24:36,12806658,1086.37
09:24:37,12806658,1050.37
09:24:38,12806658,1053.86
09:24:39,12806658,1060.32
09:24:40,12806658,1033.33
09:24:41,12806658,1078.61
09:24:42,12806658,1045.67
09:24:43,12806658,1092.81
09:24:44,12806658,1027.57
09:24:45,12806658,1065.13
09:24:46,12806658,1037.19
09:24:47,12806658,1062.25
09:24:48,12806658,1099.01
09:24:49,12806658,1050.67
09:24:50,12806658,1093.43
09:24:51,12806658,1033.07
09:24:52,12806658,1092.27
09:24:53,12806658,1075.27
09:24:54,12806658,1026.87
09:24:55,12806658,1014.82
09:24:56,12806658,1099.51
09:24:57,12806658,1088.96
09:24:58,12806658,1029.21
09:24:59,12806658,1025.32
09:25:00,12806658,1050.07
09:25:01,12806658,1056.4
09:25:02,12806658,1000.33
09:25:03,12806658,1001.07
09:25:04,12806658,1026.7
09:25:05,12806658,1045.99
09:25:06,12806658,1013.88
09:25:07,12806658,1024.18
09:25:08,12806658,1002.02
09:25:09,12806658,1078.26
09:25:10,12806658,1091.28
09:25:11,12806658,1068.19
09:25:12,12806658,1023.97
09:25:13,12806658,1055.84
09:25:14,12806658,1076.9
09:25:15,12806658,1098.51
09:25:16,12806658,1060.67
09:25:17,12806658,1059.94
09:25:18,12806658,1053.57
09:25:19,12806658,1006.27
09:25:20,12806658,1005.39
09:25:21,12806658,1014.52
09:25:22,12806658,1006.66
09:25:23,12806658,1091.17
09:25:24,12806658,1034.75
09:25:25,12806658,1066.38
09:25:26,12806658,1042.0
09:25:27,12806658,1039.22
09:25:28,12806658,1081.46
09:25:29,12806658,1004.95
09:25:30,12806658,1069.26
09:25:31,12806658,1071.34
09:25:32,12806658,1094.17
09:25:33,12806658,1003.94
09:25:34,12806658,1043.76
09:25:35,12806658,1005.8
09:25:36,12806658,1008.45
09:25:37,12806658,1034.42
09:25:38,12806658,1070.88
09:25:39,12806658,1054.02
09:25:40,12806658,1019.24
09:25:41,12806658,1000.97
09:25:42,12806658,1062.29
09:25:43,12806658,1008.97
09:25:44,12806658,1031.67
09:25:45,12806658,1071.71
09:25:46,12806658,1079.93
09:25:47,12806658,1065.14
09:25:48,12806658,1069.09
09:25:49,12806658,1036.34
09:25:50,12806658,1058.76
09:25:51,12806658,1056.97
09:25:52,12806658,1030.19
09:25:53,12806658,1088.03
09:25:54,12806658,1034.79
09:25:55,12806658,1095.39
09:25:56,12806658,1078.66
09:25:57,12806658,1084.07
09:25:58,12806658,1054.43
09:25:59,12806658,1024.65
09:26:00,12806658,1001.46
09:26:01,12806658,1034.66
09:26:02,12806658,1091.77
09:26:03,12806658,1022.66
09:26:04,12806658,1030.21
09:26:05,12806658,1028.93
09:26:06,12806658,1080.95
09:26:07,12806658,1051.38
09:26:08,12806658,1030.4
09:26:09,12806658,1034.92
09:26:10,12806658,1054.4
09:26:11,12806658,1083.74
09:26:12,12806658,1094.24
09:26:13,12806658,1095.15
09:26:14,12806658,1025.68
09:26:15,12806658,1096.87
09:26:16,12806658,1078.28
09:26:17,12806658,1097.6
09:26:18,12806658,1037.87
09:26:19,12806658,1071.49
09:26:20,12806658,1076.9
09:26:21,12806658,1067.33
09:26:22,12806658,1065.09
09:26:23,12806658,1008.78
09:26:24,12806658,1022.71
09:26:25,12806658,1049.17
09:26:26,12806658,1067.21
09:26:27,12806658,1098.67
09:26:28,12806658,1002.94
09:26:29,12806658,1090.44
09:26:30,12806658,1033.52
09:26:31,12806658,1037.07
09:26:32,12806658,1030.03
09:26:33,12806658,1089.21
09:26:34,12806658,1013.88
09:26:35,12806658,1025.39
09:26:36,12806658,1024.5
09:26:37,12806658,1075.73
09:26:38,12806658,1064.94
09:26:39,12806658,1073.51
09:26:40,12806658,1022.58
09:26:41,12806658,1039.87
09:26:42,12806658,1080.13
09:26:43,12806658,1055.95
09:26:44,12806658,1044.49
09:26:45,12806658,1025.03
09:26:46,12806658,1042.79
09:26:47,12806658,1040.14
09:26:48,12806658,1047.61
09:26:49,12806658,1055.54
09:26:50,12806658,1024.05
09:26:51,12806658,1074.85
09:26:52,12806658,1048.14
09:26:53,12806658,1036.99
09:26:54,12806658,1006.7
09:26:55,12806658,1063.45
09:26:56,12806658,1094.2
09:26:57,12806658,1019.98
09:26:58,12806658,1015.21
09:26:59,12806658,1029.24
09:27:00,12806658,1069.3
09:27:01,12806658,1078.07
09:27:02,12806658,1088.18
09:27:03,12806658,1099.58
09:27:04,12806658,1083.85
09:27:05,12806658,1093.47
09:27:06,12806658,1078.74
09:27:07,12806658,1094.76
09:27:08,12806658,1060.14
09:27:09,12806658,1083.67
09:27:10,12806658,1013.03
09:27:11,12806658,1052.28
09:27:12,12806658,1013.12
09:27:13,12806658,1059.08
09:27:14,12806658,1059.36
09:27:15,12806658,1010.82
09:27:16,12806658,1023.76
09:27:17,12806658,1036.81
09:27:18,12806658,1002.96
09:27:19,12806658,1044.07
09:27:20,12806658,1055.59
09:27:21,12806658,1082.45
09:27:22,12806658,1007.37
09:27:23,12806658,1041.42
09:27:24,12806658,1095.13
09:27:25,12806658,1070.3
09:27:26,12806658,1046.92
09:27:27,12806658,1072.9
09:27:28,12806658,1001.2
09:27:29,12806658,1019.44
09:27:30,12806658,1092.07
09:27:31,12806658,1082.41
09:27:32,12806658,1036.13
09:27:33,12806658,1049.07
09:27:34,12806658,1021.49
09:27:35,12806658,1075.56
09:27:36,12806658,1056.81
09:27:37,12806658,1022.89
09:27:38,12806658,1079.5
09:27:39,12806658,1001.89
09:27:40,12806658,1035.2
09:27:41,12806658,1060.17
09:27:42,12806658,1009.33
09:27:43,12806658,1019.57
09:27:44,12806658,1006.82
09:27:45,12806658,1063.56
09:27:46,12806658,1018.99
09:27:47,12806658,1083.33
09:27:48,12806658,1069.05
09:27:49,12806658,1069.46
09:27:50,12806658,1016.83
09:27:51,12806658,1096.9
09:27:52,12806658,1090.07
09:27:53,12806658,1041.72
09:27:54,12806658,1016.99
09:27:55,12806658,1098.04
09:27:56,12806658,1096.21
09:27:57,12806658,1023.8
09:27:58,12806658,1042.64
09:27:59,12806658,1054.86
09:28:00,12806658,1008.48
09:28:01,12806658,1043.9
09:28:02,12806658,1031.55
09:28:03,12806658,1069.18
09:28:04,12806658,1050.69
09:28:05,12806658,1088.48
09:28:06,12806658,1008.27
09:28:07,12806658,1039.37
09:28:08,12806658,1085.64
09:28:09,12806658,1009.32
09:28:10,12806658,1041.54
09:28:11,12806658,1016.74
09:28:12,12806658,1031.0
09:28:13,12806658,1053.5
09:28:14,12806658,1028.7
09:28:15,12806658,1022.76
09:28:16,12806658,1017.02
09:28:17,12806658,1058.53
09:28:18,12806658,1096.42
09:28:19,12806658,1012.17
09:28:20,12806658,1000.61
09:28:21,12806658,1005.18
09:28:22,12806658,1000.2
09:28:23,12806658,1033.49
09:28:24,12806658,1026.43
09:28:25,12806658,1003.99
09:28:26,12806658,1003.12
09:28:27,12806658,1002.3
09:28:28,12806658,1040.32
09:28:29,12806658,1017.45
09:28:30,12806658,1051.13
09:28:31,12806658,1058.01
09:28:32,12806658,1083.91
09:28:33,12806658,1021.03
09:28:34,12806658,1088.63
09:28:35,12806658,1043.85
09:28:36,12806658,1010.54
09:28:37,12806658,1048.37
09:28:38,12806658,1064.98
09:28:39,12806658,1054.25
09:28:40,12806658,1050.05
09:28:41,12806658,1056.84
09:28:42,12806658,1044.27
09:28:43,12806658,1047.73
09:28:44,12806658,1023.36
09:28:45,12806658,1015.98
09:28:46,12806658,1017.18
09:28:47,12806658,1044.2
09:28:48,12806658,1020.2
09:28:49,12806658,1069.55
09:28:50,12806658,1003.89
09:28:51,12806658,1036.05
09:28:52,12806658,1073.38
09:28:53,12806658,1009.21
09:28:54,12806658,1054.79
09:28:55,12806658,1034.31
09:28:56,12806658,1022.35
09:28:57,12806658,1075.6
09:28:58,12806658,1028.56
09:28:59,12806658,1095.91
09:29:00,12806658,1080.01
09:29:01,12806658,1087.37
09:29:02,12806658,1030.72
09:29:03,12806658,1000.15
09:29:04,12806658,1029.45
09:29:05,12806658,1018.8
09:29:06,12806658,1058.2
09:29:07,12806658,1035.16
09:29:08,12806658,1011.38
09:29:09,12806658,1048.83
09:29:10,12806658,1091.62
09:29:11,12806658,1096.61
09:29:12,12806658,1031.15
09:29:13,12806658,1088.75
09:29:14,12806658,1019.7
09:29:15,12806658,1019.18
09:29:16,12806658,1007.56
09:29:17,12806658,1095.92
09:29:18,12806658,1025.74
09:29:19,12806658,1082.69
09:29:20,12806658,1027.68
09:29:21,12806658,1078.76
09:29:22,12806658,1069.46
09:29:23,12806658,1001.14
09:29:24,12806658,1084.4
09:29:25,12806658,1027.39
09:29:26,12806658,1096.12
09:29:27,12806658,1038.01
09:29:28,12806658,1068.18
09:29:29,12806658,1032.47
09:29:30,12806658,1061.02
09:29:31,12806658,1000.65
09:29:32,12806658,1032.32
09:29:33,12806658,1071.62
09:29:34,12806658,1023.45
09:29:35,12806658,1030.08
09:29:36,12806658,1080.51
09:29:37,12806658,1024.97
09:29:38,12806658,1092.32
09:29:39,12806658,1085.28
09:29:40,12806658,1021.69
09:29:41,12806658,1056.44
09:29:42,12806658,1096.83
09:29:43,12806658,1010.82
09:29:44,12806658,1007.3
09:29:45,12806658,1011.54
09:29:46,12806658,1058.13
09:29:47,12806658,1086.7
09:29:48,12806658,1060.75
09:29:49,12806658,1083.87
09:29:50,12806658,1085.69
09:29:51,12806658,1004.72
09:29:52,12806658,1018.89
09:29:53,12806658,1076.04
09:29:54,12806658,1002.27
09:29:55,12806658,1030.81
09:29:56,12806658,1061.63
09:29:57,12806658,1081.99
09:29:58,12806658,1025.12
09:29:59,12806658,1002.94
09:30:00,12806658,1000.31
09:30:01,12806658,1027.71
09:30:02,12806658,1048.86
09:30:03,12806658,1043.07
09:30:04,12806658,1093.81
09:30:05,12806658,1047.61
09:30:06,12806658,1093.05
09:30:07,12806658,1055.79
09:30:08,12806658,1001.15
09:30:09,12806658,1094.1
09:30:10,12806658,1030.77
09:30:11,12806658,1019.41
09:30:12,12806658,1082.39
09:30:13,12806658,1018.19
09:30:14,12806658,1014.16
09:30:15,12806658,1044.3
09:30:16,12806658,1065.35
09:30:17,12806658,1004.51
09:30:18,12806658,1043.2
09:30:19,12806658,1018.18
09:30:20,12806658,1076.51
09:30:21,12806658,1016.54
09:30:22,12806658,1062.46
09:30:23,12806658,1000.3
09:30:24,12806658,1029.03
09:30:25,12806658,1008.06
09:30:26,12806658,1098.33
09:30:27,12806658,1061.6
09:30:28,12806658,1010.99
09:30:29,12806658,1073.2
