timestamp,instrument_token,last_traded_price
09:17:54,12806402,1090.99
09:17:55,12806402,1012.86
09:17:56,12806402,1008.18
09:17:57,12806402,1013.84
09:17:58,12806402,1039.94
09:17:59,12806402,1042.43
09:18:00,12806402,1056.22
09:18:01,12806402,1012.22
09:18:02,12806402,1020.14
09:18:03,12806402,1081.16
09:18:04,12806402,1046.8
09:18:05,12806402,1080.79
09:18:06,12806402,1000.74
09:18:07,12806402,1055.16
09:18:08,12806402,1093.19
09:18:09,12806402,1058.22
09:18:10,12806402,1020.61
09:18:11,12806402,1071.78
09:18:12,12806402,1037.9
09:18:13,12806402,1066.84
09:18:14,12806402,1002.93
09:18:15,12806402,1063.59
09:18:16,12806402,1003.22
09:18:17,12806402,1074.48
09:18:18,12806402,1047.29
09:18:19,12806402,1012.18
09:18:20,12806402,1054.26
09:18:21,12806402,1006.68
09:18:22,12806402,1065.34
09:18:23,12806402,1099.61
09:18:24,12806402,1076.94
09:18:25,12806402,1057.38
09:18:26,12806402,1010.26
09:18:27,12806402,1069.98
09:18:28,12806402,1066.12
09:18:29,12806402,1004.91
09:18:30,12806402,1079.23
09:18:31,12806402,1051.87
09:18:32,12806402,1042.59
09:18:33,12806402,1078.82
09:18:34,12806402,1041.16
09:18:35,12806402,1048.1
09:18:36,12806402,1018.16
09:18:37,12806402,1032.13
09:18:38,12806402,1084.55
09:18:39,12806402,1018.69
09:18:40,12806402,1041.73
09:18:41,12806402,1098.9
09:18:42,12806402,1023.66
09:18:43,12806402,1091.68
09:18:44,12806402,1091.84
09:18:45,12806402,1009.13
09:18:46,12806402,1046.37
09:18:47,12806402,1050.22
09:18:48,12806402,1031.37
09:18:49,12806402,1004.73
09:18:50,12806402,1024.17
09:18:51,12806402,1009.55
09:18:52,12806402,1023.82
09:18:53,12806402,1080.78
09:18:54,12806402,1089.5
09:18:55,12806402,1004.32
09:18:56,12806402,1030.19
09:18:57,12806402,1098.06
09:18:58,12806402,1053.95
09:18:59,12806402,1062.63
09:19:00,12806402,1000.55
09:19:01,12806402,1048.49
09:19:02,12806402,1098.83
09:19:03,12806402,1037.52
09:19:04,12806402,1009.7
09:19:05,12806402,1046.19
09:19:06,12806402,1096.3
09:19:07,12806402,1034.18
09:19:08,12806402,1079.89
09:19:09,12806402,1079.88
09:19:10,12806402,1020.82
09:19:11,12806402,1044.34
09:19:12,12806402,1071.56
09:19:13,12806402,1041.05
09:19:14,12806402,1019.1
09:19:15,12806402,1096.75
09:19:16,12806402,1065.08
09:19:17,12806402,1086.55
09:19:18,12806402,1002.52
09:19:19,12806402,1026.69
09:19:20,12806402,1050.21
09:19:21,12806402,1006.74
09:19:22,12806402,1099.3
09:19:23,12806402,1023.65
09:19:24,12806402,1037.43
09:19:25,12806402,1021.4
09:19:26,12806402,1010.54
09:19:27,12806402,1023.25
09:19:28,12806402,1030.06
09:19:29,12806402,1063.44
09:19:30,12806402,1028.12
09:19:31,12806402,1036.23
09:19:32,12806402,1000.59
09:19:33,12806402,1036.57
09:19:34,12806402,1053.39
09:19:35,12806402,1016.2
09:19:36,12806402,1059.74
09:19:37,12806402,1029.32
09:19:38,12806402,1063.21
09:19:39,12806402,1002.62
09:19:40,12806402,1088.76
09:19:41,12806402,1001.61
09:19:42,12806402,1012.7
09:19:43,12806402,1077.72
09:19:44,12806402,1004.59
09:19:45,12806402,1071.1
09:19:46,12806402,1097.1
09:19:47,12806402,1087.17
09:19:48,12806402,1071.02
09:19:49,12806402,1095.85
09:19:50,12806402,1042.98
09:19:51,12806402,1087.29
09:19:52,12806402,1035.6
09:19:53,12806402,1092.98
09:19:54,12806402,1014.88
09:19:55,12806402,1094.0
09:19:56,12806402,1083.27
09:19:57,12806402,1084.61
09:19:58,12806402,1012.39
09:19:59,12806402,1059.65
09:20:00,12806402,1001.64
09:20:01,12806402,1072.12
09:20:02,12806402,1000.77
09:20:03,12806402,1008.48
09:20:04,12806402,1022.55
09:20:05,12806402,1087.51
09:20:06,12806402,1036.36
09:20:07,12806402,1054.0
09:20:08,12806402,1056.81
09:20:09,12806402,1022.55
09:20:10,12806402,1057.21
09:20:11,12806402,1066.1
09:20:12,12806402,1029.82
09:20:13,12806402,1041.86
09:20:14,12806402,1045.31
09:20:15,12806402,1093.24
09:20:16,12806402,1058.75
09:20:17,12806402,1094.83
09:20:18,12806402,1055.6
09:20:19,12806402,1050.06
09:20:20,12806402,1000.35
09:20:21,12806402,1048.09
09:20:22,12806402,1092.75
09:20:23,12806402,1019.84
09:20:24,12806402,1005.21
09:20:25,12806402,1040.68
09:20:26,12806402,1037.24
09:20:27,12806402,1085.72
09:20:28,12806402,1002.66
09:20:29,12806402,1092.01
09:20:30,12806402,1068.09
09:20:31,12806402,1090.42
09:20:32,12806402,1060.75
09:20:33,12806402,1081.2
09:20:34,12806402,1033.55
09:20:35,12806402,1034.96
09:20:36,12806402,1038.99
09:20:37,12806402,1075.48
09:20:38,12806402,1036.93
09:20:39,12806402,1024.22
09:20:40,12806402,1093.77
09:20:41,12806402,1090.8
09:20:42,12806402,1034.88
09:20:43,12806402,1063.46
09:20:44,12806402,1027.38
09:20:45,12806402,1020.61
09:20:46,12806402,1033.63
09:20:47,12806402,1032.71
09:20:48,12806402,1088.23
09:20:49,12806402,1082.23
09:20:50,12806402,1070.96
09:20:51,12806402,1095.93
09:20:52,12806402,1042.25
09:20:53,12806402,1024.5
09:20:54,12806402,1011.74
09:20:55,12806402,1030.11
09:20:56,12806402,1014.53
09:20:57,12806402,1009.22
09:20:58,12806402,1060.29
09:20:59,12806402,1036.42
09:21:00,12806402,1056.46
09:21:01,12806402,1019.13
09:21:02,12806402,1067.69
09:21:03,12806402,1021.55
09:21:04,12806402,1027.8
09:21:05,12806402,1074.18
09:21:06,12806402,1055.97
09:21:07,12806402,1033.48
09:21:08,12806402,1054.3
09:21:09,12806402,1069.4
09:21:10,12806402,1091.21
09:21:11,12806402,1058.07
09:21:12,12806402,1023.27
09:21:13,12806402,1074.67
09:21:14,12806402,1077.78
09:21:15,12806402,1020.04
09:21:16,12806402,1082.06
09:21:17,12806402,1046.49
09:21:18,12806402,1077.98
09:21:19,12806402,1023.75
09:21:20,12806402,1033.26
09:21:21,12806402,1095.37
09:21:22,12806402,1065.78
09:21:23,12806402,1077.29
09:21:24,12806402,1068.84
09:21:25,12806402,1020.43
09:21:26,12806402,1047.07
09:21:27,12806402,1080.9
09:21:28,12806402,1067.5
09:21:29,12806402,1000.6
09:21:30,12806402,1008.74
09:21:31,12806402,1034.68
09:21:32,12806402,1094.44
09:21:33,12806402,1049.12
09:21:34,12806402,1027.02
09:21:35,12806402,1036.04
09:21:36,12806402,1021.07
09:21:37,12806402,1042.12
09:21:38,12806402,1021.8
09:21:39,12806402,1084.58
09:21:40,12806402,1045.63
09:21:41,12806402,1027.98
09:21:42,12806402,1093.29
09:21:43,12806402,1031.44
09:21:44,12806402,1090.97
09:21:45,12806402,1004.34
09:21:46,12806402,1070.71
09:21:47,12806402,1048.39
09:21:48,12806402,1044.42
09:21:49,12806402,1003.63
09:21:50,12806402,1004.07
09:21:51,12806402,1033.28
09:21:52,12806402,1094.71
09:21:53,12806402,1061.77
09:21:54,12806402,1036.89
09:21:55,12806402,1061.2
09:21:56,12806402,1020.61
09:21:57,12806402,1016.51
09:21:58,12806402,1036.18
09:21:59,12806402,1086.34
09:22:00,12806402,1050.94
09:22:01,12806402,1029.69
09:22:02,12806402,1095.03
09:22:03,12806402,1081.6
09:22:04,12806402,1032.3
09:22:05,12806402,1097.21
09:22:06,12806402,1098.74
09:22:07,12806402,1040.87
09:22:08,12806402,1065.59
09:22:09,12806402,1040.57
09:22:10,12806402,1025.73
09:22:11,12806402,1008.27
09:22:12,12806402,1026.36
09:22:13,12806402,1027.15
09:22:14,12806402,1039.86
09:22:15,12806402,1018.49
09:22:16,12806402,1095.38
09:22:17,12806402,1010.29
09:22:18,12806402,1062.52
09:22:19,12806402,1044.17
09:22:20,12806402,1042.35
09:22:21,12806402,1037.2
09:22:22,12806402,1086.83
09:22:23,12806402,1028.05
09:22:24,12806402,1002.06
09:22:25,12806402,1091.81
09:22:26,12806402,1086.45
09:22:27,12806402,1027.69
09:22:28,12806402,1052.35
09:22:29,12806402,1010.91
09:22:30,12806402,1009.34
09:22:31,12806402,1083.75
09:22:32,12806402,1041.03
09:22:33,12806402,1066.17
09:22:34,12806402,1094.32
09:22:35,12806402,1024.51
09:22:36,12806402,1001.32
09:22:37,12806402,1002.41
09:22:38,12806402,1070.94
09:22:39,12806402,1092.46
09:22:40,12806402,1046.73
09:22:41,12806402,1037.51
09:22:42,12806402,1054.29
09:22:43,12806402,1085.89
09:22:44,12806402,1065.22
09:22:45,12806402,1023.3
09:22:46,12806402,1077.46
09:22:47,12806402,1013.46
09:22:48,12806402,1016.56
09:22:49,12806402,1061.27
09:22:50,12806402,1023.88
09:22:51,12806402,1070.48
09:22:52,12806402,1034.95
09:22:53,12806402,1027.74
09:22:54,12806402,1099.89
09:22:55,12806402,1004.06
09:22:56,12806402,1064.58
09:22:57,12806402,1003.87
09:22:58,12806402,1076.02
09:22:59,12806402,1023.01
09:23:00,12806402,1008.98
09:23:01,12806402,1064.84
09:23:02,12806402,1073.26
09:23:03,12806402,1067.81
09:23:04,12806402,1005.19
09:23:05,12806402,1029.43
09:23:06,12806402,1045.11
09:23:07,12806402,1028.71
09:23:08,12806402,1081.05
09:23:09,12806402,1013.11
09:23:10,12806402,1061.22
09:23:11,12806402,1098.82
09:23:12,12806402,1090.26
09:23:13,12806402,1022.22
09:23:14,12806402,1000.01
09:23:15,12806402,1098.06
09:23:16,12806402,1088.27
09:23:17,12806402,1091.95
09:23:18,12806402,1041.55
09:23:19,12806402,1074.46
09:23:20,12806402,1021.28
09:23:21,12806402,1039.23
09:23:22,12806402,1085.15
09:23:23,12806402,1012.76
09:23:24,12806402,1089.39
09:23:25,12806402,1049.65
09:23:26,12806402,1042.61
09:23:27,12806402,1030.56
09:23:28,12806402,1091.68
09:23:29,12806402,1051.76
09:23:30,12806402,1080.4
09:23:31,12806402,1085.77
09:23:32,12806402,1092.24
09:23:33,12806402,1030.34
09:23:34,12806402,1033.98
09:23:35,12806402,1059.51
09:23:36,12806402,1044.13
09:23:37,12806402,1093.28
09:23:38,12806402,1039.76
09:23:39,12806402,1047.78
09:23:40,12806402,1061.72
09:23:41,12806402,1040.47
09:23:42,12806402,1099.25
09:23:43,12806402,1009.89
09:23:44,12806402,1022.06
09:23:45,12806402,1032.27
09:23:46,12806402,1014.77
09:23:47,12806402,1028.42
09:23:48,12806402,1077.92
09:23:49,12806402,1052.29
09:23:50,12806402,1003.4
09:23:51,12806402,1098.26
09:23:52,12806402,1061.6
09:23:53,12806402,1005.89
09:23:54,12806402,1066.12
09:23:55,12806402,1037.84
09:23:56,12806402,1013.57
09:23:57,12806402,1056.37
09:23:58,12806402,1072.71
09:23:59,12806402,1067.11
09:24:00,12806402,1024.75
09:24:01,12806402,1052.49
09:24:02,12806402,1053.77
09:24:03,12806402,1071.68
09:24:04,12806402,1035.99
09:24:05,12806402,1079.77
09:24:06,12806402,1062.79
09:24:07,12806402,1003.83
09:24:08,12806402,1054.65
09:24:09,12806402,1086.19
09:24:10,12806402,1056.76
09:24:11,12806402,1017.58
09:24:12,12806402,1051.04
09:24:13,12806402,1075.69
09:24:14,12806402,1011.01
09:24:15,12806402,1081.71
09:24:16,12806402,1016.75
09:24:17,12806402,1053.41
09:24:18,12806402,1038.57
09:24:19,12806402,1024.86
09:24:20,12806402,1064.74
09:24:21,12806402,1003.74
09:24:22,12806402,1076.0
09:24:23,12806402,1052.69
09:24:24,12806402,1087.58
09:24:25,12806402,1052.07
09:24:26,12806402,1003.5
09:24:27,12806402,1014.36
09:24:28,12806402,1079.56
09:24:29,12806402,1049.2
09:24:30,12806402,1044.19
09:24:31,12806402,1031.84
09:24:32,12806402,1028.45
09:24:33,12806402,1096.59
09:24:34,12806402,1043.3
09:24:35,12806402,1088.4
09:24:36,12806402,1064.82
09:24:37,12806402,1085.84
09:24:38,12806402,1085.24
09:24:39,12806402,1095.63
09:24:40,12806402,1069.79
09:24:41,12806402,1080.54
09:24:42,12806402,1073.31
09:24:43,12806402,1060.52
09:24:44,12806402,1071.74
09:24:45,12806402,1071.58
09:24:46,12806402,1004.09
09:24:47,12806402,1051.61
09:24:48,12806402,1079.27
09:24:49,12806402,1024.3
09:24:50,12806402,1046.51
09:24:51,12806402,1043.5
09:24:52,12806402,1040.28
09:24:53,12806402,1012.18
09:24:54,12806402,1052.57
09:24:55,12806402,1044.62
09:24:56,12806402,1066.34
09:24:57,12806402,1054.94
09:24:58,12806402,1002.75
09:24:59,12806402,1003.19
09:25:00,12806402,1070.14
09:25:01,12806402,1070.76
09:25:02,12806402,1095.99
09:25:03,12806402,1087.67
09:25:04,12806402,1046.81
09:25:05,12806402,1062.59
09:25:06,12806402,1045.72
09:25:07,12806402,1022.29
09:25:08,12806402,1037.67
09:25:09,12806402,1010.39
09:25:10,12806402,1066.65
09:25:11,12806402,1019.2
09:25:12,12806402,1047.55
09:25:13,12806402,1096.74
09:25:14,12806402,1003.17
09:25:15,12806402,1015.17
09:25:16,12806402,1029.86
09:25:17,12806402,1094.18
09:25:18,12806402,1090.88
09:25:19,12806402,1016.2
09:25:20,12806402,1098.11
09:25:21,12806402,1075.07
09:25:22,12806402,1054.0
09:25:23,12806402,1093.17
09:25:24,12806402,1088.06
09:25:25,12806402,1039.13
09:25:26,12806402,1065.63
09:25:27,12806402,1064.74
09:25:28,12806402,1032.7
09:25:29,12806402,1017.94
09:25:30,12806402,1046.68
09:25:31,12806402,1026.33
09:25:32,12806402,1035.51
09:25:33,12806402,1095.41
09:25:34,12806402,1046.11
09:25:35,12806402,1068.49
09:25:36,12806402,1033.62
09:25:37,12806402,1099.59
09:25:38,12806402,1065.88
09:25:39,12806402,1019.6
09:25:40,12806402,1009.82
09:25:41,12806402,1094.32
09:25:42,12806402,1094.48
09:25:43,12806402,1062.13
09:25:44,12806402,1001.7
09:25:45,12806402,1022.55
09:25:46,12806402,1080.13
09:25:47,12806402,1087.55
09:25:48,12806402,1045.4
09:25:49,12806402,1036.55
09:25:50,12806402,1027.42
09:25:51,12806402,1011.7
09:25:52,12806402,1011.57
09:25:53,12806402,1095.26
09:25:54,12806402,1080.86
09:25:55,12806402,1016.48
09:25:56,12806402,1020.71
09:25:57,12806402,1065.56
09:25:58,12806402,1076.47
09:25:59,12806402,1081.03
09:26:00,12806402,1016.33
09:26:01,12806402,1098.41
09:26:02,12806402,1022.78
09:26:03,12806402,1058.94
09:26:04,12806402,1058.76
09:26:05,12806402,1096.74
09:26:06,12806402,1065.77
09:26:07,12806402,1058.49
09:26:08,12806402,1051.88
09:26:09,12806402,1076.47
09:26:10,12806402,1010.61
09:26:11,12806402,1000.21
09:26:12,12806402,1095.25
09:26:13,12806402,1049.87
09:26:14,12806402,1032.83
09:26:15,12806402,1036.81
09:26:16,12806402,1080.38
09:26:17,12806402,1038.24
09:26:18,12806402,1077.02
09:26:19,12806402,1044.05
09:26:20,12806402,1084.41
09:26:21,12806402,1007.62
09:26:22,12806402,1048.11
09:26:23,12806402,1046.68
09:26:24,12806402,1026.43
09:26:25,12806402,1094.36
09:26:26,12806402,1090.5
09:26:27,12806402,1044.36
09:26:28,12806402,1009.72
09:26:29,12806402,1020.68
09:26:30,12806402,1027.15
09:26:31,12806402,1048.42
09:26:32,12806402,1033.84
09:26:33,12806402,1077.41
09:26:34,12806402,1047.6
09:26:35,12806402,1087.04
09:26:36,12806402,1099.58
09:26:37,12806402,1021.98
09:26:38,12806402,1061.17
09:26:39,12806402,1084.75
09:26:40,12806402,1094.52
09:26:41,12806402,1029.01
09:26:42,12806402,1072.7
09:26:43,12806402,1001.5
09:26:44,12806402,1087.91
09:26:45,12806402,1006.39
09:26:46,12806402,1073.34
09:26:47,12806402,1099.46
09:26:48,12806402,1050.12
09:26:49,12806402,1020.93
09:26:50,12806402,1059.46
09:26:51,12806402,1062.41
09:26:52,12806402,1066.81
09:26:53,12806402,1017.26
09:26:54,12806402,1089.87
09:26:55,12806402,1062.1
09:26:56,12806402,1004.36
09:26:57,12806402,1068.4
09:26:58,12806402,1019.61
09:26:59,12806402,1002.73
09:27:00,12806402,1055.1
09:27:01,12806402,1081.33
09:27:02,12806402,1085.99
09:27:03,12806402,1010.35
09:27:04,12806402,1066.3
09:27:05,12806402,1071.01
09:27:06,12806402,1029.45
09:27:07,12806402,1097.14
09:27:08,12806402,1027.87
09:27:09,12806402,1007.0
09:27:10,12806402,1051.93
09:27:11,12806402,1069.43
09:27:12,12806402,1024.47
09:27:13,12806402,1033.86
09:27:14,12806402,1056.36
09:27:15,12806402,1088.67
09:27:16,12806402,1074.73
09:27:17,12806402,1020.96
09:27:18,12806402,1025.18
09:27:19,12806402,1052.39
09:27:20,12806402,1076.9
09:27:21,12806402,1061.88
09:27:22,12806402,1050.13
09:27:23,12806402,1059.71
09:27:24,12806402,1075.61
09:27:25,12806402,1053.71
09:27:26,12806402,1089.78
09:27:27,12806402,1094.71
09:27:28,12806402,1091.54
09:27:29,12806402,1075.45
09:27:30,12806402,1024.63
09:27:31,12806402,1038.53
09:27:32,12806402,1028.0
09:27:33,12806402,1065.77
09:27:34,12806402,1032.42
09:27:35,12806402,1075.44
09:27:36,12806402,1011.35
09:27:37,12806402,1077.54
09:27:38,12806402,1058.59
09:27:39,12806402,1083.54
09:27:40,12806402,1043.09
09:27:41,12806402,1062.5
09:27:42,12806402,1055.44
09:27:43,12806402,1097.57
09:27:44,12806402,1075.55
09:27:45,12806402,1054.48
09:27:46,12806402,1017.4
09:27:47,12806402,1090.41
09:27:48,12806402,1020.58
09:27:49,12806402,1065.0
09:27:50,12806402,1093.65
09:27:51,12806402,1022.36
09:27:52,12806402,1022.59
09:27:53,12806402,1085.18
09:27:54,12806402,1082.77
09:27:55,12806402,1035.17
09:27:56,12806402,1026.51
09:27:57,12806402,1012.74
09:27:58,12806402,1098.79
09:27:59,12806402,1083.53
09:28:00,12806402,1089.94
09:28:01,12806402,1051.37
09:28:02,12806402,1011.44
09:28:03,12806402,1005.26
09:28:04,12806402,1033.06
09:28:05,12806402,1092.03
09:28:06,12806402,1094.76
09:28:07,12806402,1084.12
09:28:08,12806402,1015.87
09:28:09,12806402,1041.99
09:28:10,12806402,1024.62
09:28:11,12806402,1020.53
09:28:12,12806402,1068.48
09:28:13,12806402,1048.61
09:28:14,12806402,1032.49
09:28:15,12806402,1010.02
09:28:16,12806402,1054.48
09:28:17,12806402,1034.7
09:28:18,12806402,1039.11
09:28:19,12806402,1031.05
09:28:20,12806402,1038.72
09:28:21,12806402,1055.59
09:28:22,12806402,1001.41
09:28:23,12806402,1084.76
09:28:24,12806402,1092.19
09:28:25,12806402,1055.05
09:28:26,12806402,1026.8
09:28:27,12806402,1099.02
09:28:28,12806402,1038.32
09:28:29,12806402,1069.37
09:28:30,12806402,1069.0
09:28:31,12806402,1043.43
09:28:32,12806402,1019.92
09:28:33,12806402,1096.66
09:28:34,12806402,1006.37
09:28:35,12806402,1048.51
09:28:36,12806402,1022.07
09:28:37,12806402,1029.4
09:28:38,12806402,1082.85
09:28:39,12806402,1036.73
09:28:40,12806402,1008.33
09:28:41,12806402,1019.63
09:28:42,12806402,1086.04
09:28:43,12806402,1097.7
09:28:44,12806402,1026.8
09:28:45,12806402,1067.54
09:28:46,12806402,1008.12
09:28:47,12806402,1072.35
09:28:48,12806402,1041.64
09:28:49,12806402,1091.82
09:28:50,12806402,1031.15
09:28:51,12806402,1094.15
09:28:52,12806402,1050.32
09:28:53,12806402,1034.89
09:28:54,12806402,1064.7
09:28:55,12806402,1024.97
09:28:56,12806402,1022.98
09:28:57,12806402,1019.63
09:28:58,12806402,1095.99
09:28:59,12806402,1049.29
09:29:00,12806402,1075.16
09:29:01,12806402,1047.4
09:29:02,12806402,1058.75
09:29:03,12806402,1058.41
09:29:04,12806402,1097.99
09:29:05,12806402,1066.84
09:29:06,12806402,1023.98
09:29:07,12806402,1001.52
09:29:08,12806402,1021.87
09:29:09,12806402,1045.55
09:29:10,12806402,1039.34
09:29:11,12806402,1081.23
09:29:12,12806402,1078.56
09:29:13,12806402,1008.91
09:29:14,12806402,1095.2
09:29:15,12806402,1052.75
09:29:16,12806402,1059.64
09:29:17,12806402,1040.51
09:29:18,12806402,1064.95
09:29:19,12806402,1087.13
09:29:20,12806402,1067.39
09:29:21,12806402,1097.01
09:29:22,12806402,1070.11
09:29:23,12806402,1082.17
09:29:24,12806402,1004.5
09:29:25,12806402,1067.27
09:29:26,12806402,1065.48
09:29:27,12806402,1010.17
09:29:28,12806402,1084.24
09:29:29,12806402,1061.42
09:29:30,12806402,1009.83
09:29:31,12806402,1059.45
09:29:32,12806402,1047.84
09:29:33,12806402,1023.33
09:29:34,12806402,1001.98
09:29:35,12806402,1036.56
09:29:36,12806402,1061.99
09:29:37,12806402,1032.93
09:29:38,12806402,1030.73
09:29:39,12806402,1075.11
09:29:40,12806402,1075.86
09:29:41,12806402,1071.88
09:29:42,12806402,1010.12
09:29:43,12806402,1051.62
09:29:44,12806402,1055.78
09:29:45,12806402,1074.48
09:29:46,12806402,1090.32
09:29:47,12806402,1036.9
09:29:48,12806402,1042.87
09:29:49,12806402,1073.28
09:29:50,12806402,1066.26
09:29:51,12806402,1055.79
09:29:52,12806402,1035.01
09:29:53,12806402,1019.54
09:29:54,12806402,1018.38
09:29:55,12806402,1008.16
09:29:56,12806402,1008.12
09:29:57,12806402,1084.58
09:29:58,12806402,1038.37
09:29:59,12806402,1006.07
09:30:00,12806402,1089.64
09:30:01,12806402,1022.33
09:30:02,12806402,1026.81
09:30:03,12806402,1019.45
09:30:04,12806402,1096.75
09:30:05,12806402,1011.25
09:30:06,12806402,1072.22
09:30:07,12806402,1093.21
09:30:08,12806402,1066.8
09:30:09,12806402,1085.87
09:30:10,12806402,1024.24
09:30:11,12806402,1067.39
09:30:12,12806402,1070.09
09:30:13,12806402,1045.83
09:30:14,12806402,1087.05
09:30:15,12806402,1069.44
09:30:16,12806402,1089.49
09:30:17,12806402,1075.32
09:30:18,12806402,1052.03
09:30:19,12806402,1049.87
09:30:20,12806402,1045.37
09:30:21,12806402,1002.16
09:30:22,12806402,1053.51
09:30:23,12806402,1042.3
09:30:24,12806402,1015.75
09:30:25,12806402,1011.91
09:30:26,12806402,1044.94
09:30:27,12806402,1003.99
09:30:28,12806402,1098.66
09:30:29,12806402,1037.81
